prefix,URI,Title,Languages,VersionName,VersionDate,Link,Folder
rsctx,http://softeng.polito.it/rsctx,Recommender System Context, en ,v1.2,2017-01-17,https://lov.linkeddata.es/dataset/lov/vocabs/rsctx/versions/2017-01-17.n3,LOV_Full
rss,http://purl.org/rss/1.0,Vocabulary for Rich Site Summary (RSS) 1.0, ,v1.0,2000-12-06,https://lov.linkeddata.es/dataset/lov/vocabs/rss/versions/2000-12-06.n3,LOV_Full
rto,https://w3id.org/rail/topo#,Rail Topology Ontology, en ,v1.0,2021-04-20,https://lov.linkeddata.es/dataset/lov/vocabs/railtopo/versions/2021-04-20.n3,LOV_Full
ru,http://purl.org/imbi/ru-meta.owl,Representational Units Metadata Ontology, ,v0.1,2009-04-08,https://lov.linkeddata.es/dataset/lov/vocabs/ru/versions/2009-04-08.n3,LOV_Full
ruto,http://rdfunit.aksw.org/ns/core#,Test-Driven Data Debugging Ontology, en ,v0.4.1,2014-01-10,https://lov.linkeddata.es/dataset/lov/vocabs/ruto/versions/2014-01-10.n3,LOV_Full
s4ac,http://ns.inria.fr/s4ac/v2,Social Semantic SPARQL Security For Access Control Ontology, en ,v0.2,2011-10-06,https://lov.linkeddata.es/dataset/lov/vocabs/s4ac/versions/2011-10-06.n3,LOV_Full
s4agri,https://saref.etsi.org/saref4agri/,SAREF extension for Agriculture, en ,v1.1.2,2020-06-05,https://lov.linkeddata.es/dataset/lov/vocabs/s4agri/versions/2020-06-05.n3,LOV_Full
s4bldg,https://saref.etsi.org/saref4bldg/,SAREF extension for building devices, en ,v1.1.2,2020-06-05,https://lov.linkeddata.es/dataset/lov/vocabs/s4bldg/versions/2020-06-05.n3,LOV_Full
s4city,https://saref.etsi.org/saref4city/,SAREF extension for Smart City, en ,v1.1.2,2020-06-05,https://lov.linkeddata.es/dataset/lov/vocabs/s4city/versions/2020-06-05.n3,LOV_Full
s4ehaw,https://saref.etsi.org/saref4ehaw/,SAREF4EHAW: an extension of SAREF for eHealth Ageing Well domain, en ne ,v1.1.1,2020-05-01,https://lov.linkeddata.es/dataset/lov/vocabs/s4ehaw/versions/2020-05-01.n3,LOV_Full
s4ener,https://saref.etsi.org/saref4ener/,SAREF4EE: the EEbus/Energy@home extension of SAREF, en ,v1.1.2,2020-06-04,https://lov.linkeddata.es/dataset/lov/vocabs/s4ener/versions/2020-06-04.n3,LOV_Full
s4envi,https://saref.etsi.org/saref4envi/,SAREF extension for environment, en ,v2021-02-25,2021-02-25,https://lov.linkeddata.es/dataset/lov/vocabs/s4envi/versions/2021-02-25.n3,LOV_Full
s4inma,https://saref.etsi.org/saref4inma/,SAREF4INMA: an extension of SAREF for the industry and manufacturing domain, en ,v1.1.2,2019-04-30,https://lov.linkeddata.es/dataset/lov/vocabs/s4inma/versions/2019-04-30.n3,LOV_Full
s4syst,https://saref.etsi.org/saref4syst/,SAREF4SYST: an extension of SAREF for typology of systems and their inter-connections, en ,v1.1.2,2020-06-14,https://lov.linkeddata.es/dataset/lov/vocabs/s4syst/versions/2020-06-14.n3,LOV_Full
s4watr,https://saref.etsi.org/saref4watr/,SAREF extension for water, en ,v1.1.1,2020-06-03,https://lov.linkeddata.es/dataset/lov/vocabs/s4watr/versions/2020-06-03.n3,LOV_Full
s4wear,https://saref.etsi.org/saref4wear/,SAREF4WEAR: an extension of SAREF for Wearables, en ,v1.1.1,2020-02-01,https://lov.linkeddata.es/dataset/lov/vocabs/s4wear/versions/2020-02-01.n3,LOV_Full
sam,http://def.seegrid.csiro.au/isotc211/iso19156/2011/sampling,The Sampling Features Schema Vocabulary, en ,v2014-08-28,2014-08-28,https://lov.linkeddata.es/dataset/lov/vocabs/sam/versions/2014-08-28.n3,LOV_Full
samfl,http://def.seegrid.csiro.au/ontology/om/sam-lite,OWL for Sampling Features, en ,v2015-11-17,2015-11-17,https://lov.linkeddata.es/dataset/lov/vocabs/samfl/versions/2015-11-17.n3,LOV_Full
tribont-sample,https://w3id.org/tribont/sample,Sample module, en ,v1.0,2023-05-30,https://lov.linkeddata.es/dataset/lov/vocabs/tribont-sample/versions/2023-05-30.n3,LOV_Full
SAN,http://www.irit.fr/recherches/MELODI/ontologies/SAN,SAN (Semantic Actuator Network), ,v2.0,2016-02-26,https://lov.linkeddata.es/dataset/lov/vocabs/SAN/versions/2016-02-26.n3,LOV_Full
sao,http://salt.semanticauthoring.org/ontologies/sao,SALT Annotation Ontology, ,v2009-06-16,2009-06-16,https://lov.linkeddata.es/dataset/lov/vocabs/sao/versions/2009-06-16.n3,LOV_Full
saont,https://w3id.org/sao,The System Accountability Ontology, en ,v2022-05-09,2022-05-09,https://lov.linkeddata.es/dataset/lov/vocabs/saont/versions/2022-05-09.n3,LOV_Full
saref,https://saref.etsi.org/core/,SAREF: the Smart Appliances REFerence ontology, en ,v3.1.1,2020-05-29,https://lov.linkeddata.es/dataset/lov/vocabs/saref/versions/2020-05-29.n3,LOV_Full
saws,http://purl.org/saws/ontology,Sharing Ancient Wisdoms Ontology, en ,v2.0,2013-06-07,https://lov.linkeddata.es/dataset/lov/vocabs/saws/versions/2013-06-07.n3,LOV_Full
sbeo,https://w3id.org/sbeo,SBEO: Smart Building Evacuation Ontology, en ,v0.1,2020-07-12,https://lov.linkeddata.es/dataset/lov/vocabs/sbeo/versions/2020-07-12.n3,LOV_Full
schema,http://schema.org/,Schema.org vocabulary, ,v7.0,2020-03-10,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2020-03-10.n3,LOV_Full
scip,http://lod.taxonconcept.org/ontology/sci_people.owl,Scientific People Ontology, en ,v2012-02-08,2012-07-03,https://lov.linkeddata.es/dataset/lov/vocabs/scip/versions/2012-07-03.n3,LOV_Full
scoro,http://purl.org/spar/scoro/,Scholarly Contributions and Roles Ontology, en ,v1.9.1,2017-09-04,https://lov.linkeddata.es/dataset/lov/vocabs/scoro/versions/2017-09-04.n3,LOV_Full
scot,http://rdfs.org/scot/ns#,Social Semantic Cloud of Tags, en ,v0.9,2012-08-13,https://lov.linkeddata.es/dataset/lov/vocabs/scot/versions/2012-08-13.n3,LOV_Full
scovo,http://vocab.deri.ie/scovo,The Statistical Core Vocabulary, ,v2012-08-09,2012-08-09,https://lov.linkeddata.es/dataset/lov/vocabs/scovo/versions/2012-08-09.n3,LOV_Full
scsv,http://vocab.deri.ie/scsv,Schema.org CSV, ,v2012-05-22,2012-05-22,https://lov.linkeddata.es/dataset/lov/vocabs/scsv/versions/2012-05-22.n3,LOV_Full
sd,http://www.w3.org/ns/sparql-service-description,SPARQL 1.1 Service Description, ,Recommendation,2013-03-21,https://lov.linkeddata.es/dataset/lov/vocabs/sd/versions/2013-03-21.n3,LOV_Full
sdm,https://w3id.org/vocab/sdm,SPARQL endpoint metadata, en fr ,v0.1,2016-03-16,https://lov.linkeddata.es/dataset/lov/vocabs/sdm/versions/2016-03-16.n3,LOV_Full
sdmx,http://purl.org/linked-data/sdmx,SDMX-RDF vocabulary, en ,v0.3,2010-07-22,https://lov.linkeddata.es/dataset/lov/vocabs/sdmx/versions/2010-07-22.n3,LOV_Full
sdo,http://salt.semanticauthoring.org/ontologies/sdo,SALT Document Ontology, ,v2009-06-16,2009-06-16,https://lov.linkeddata.es/dataset/lov/vocabs/sdo/versions/2009-06-16.n3,LOV_Full
sdont,https://w3id.org/okn/o/sd,The Software Description Ontology, en ,v1.9,2021-05-23,https://lov.linkeddata.es/dataset/lov/vocabs/sdont/versions/2021-05-23.n3,LOV_Full
sealit,http://www.sealitproject.eu/ontology/,SeaLiT Ontology, en ,v1.1,2022-06-02,https://lov.linkeddata.es/dataset/lov/vocabs/sealit/versions/2022-06-02.n3,LOV_Full
search,http://vocab.deri.ie/search,Sindice Search Vocabulary, ,v2013-02-22,2013-02-22,https://lov.linkeddata.es/dataset/lov/vocabs/search/versions/2013-02-22.n3,LOV_Full
seas-stats,https://w3id.org/seas/StatisticsOntology,The SEAS Statistics ontology., en ,v1.0,2016-07-21,https://lov.linkeddata.es/dataset/lov/vocabs/seas-stats/versions/2016-07-21.n3,LOV_Full
seas,https://w3id.org/seas/,SEAS ontology, en ,v1.0,2016-05-25,https://lov.linkeddata.es/dataset/lov/vocabs/seas/versions/2016-05-25.n3,LOV_Full
seas-sys,https://w3id.org/seas/SystemOntology,The SEAS System ontology, en ,v2016-12-09,2016-12-09,https://lov.linkeddata.es/dataset/lov/vocabs/seas-sys/versions/2016-12-09.n3,LOV_Full
seasb,https://w3id.org/seas/BatteryOntology,The SEAS Battery ontology., en ,v1.0,2016-10-30,https://lov.linkeddata.es/dataset/lov/vocabs/seasb/versions/2016-10-30.n3,LOV_Full
seasbo,https://w3id.org/seas/BuildingOntology,The SEAS Building Ontology, en fi ,v1.0,2016-01-26,https://lov.linkeddata.es/dataset/lov/vocabs/seasbo/versions/2016-01-26.n3,LOV_Full
seasd,https://w3id.org/seas/DeviceOntology,The SEAS Device ontology, en ,v2016-05-10,2016-05-10,https://lov.linkeddata.es/dataset/lov/vocabs/seasd/versions/2016-05-10.n3,LOV_Full
seasfo,https://w3id.org/seas/ForecastingOntology,The SEAS Forecasting ontology, en ,v1.1,2017-08-29,https://lov.linkeddata.es/dataset/lov/vocabs/seasfo/versions/2017-08-29.n3,LOV_Full
seast,https://w3id.org/seas/TimeOntology,The SEAS Time Ontology., en ,v2016-07-05,2016-07-05,https://lov.linkeddata.es/dataset/lov/vocabs/seast/versions/2016-07-05.n3,LOV_Full
seasto,https://w3id.org/seas/TradingOntology,The SEAS Trading ontology, en ,v1.1,2016-11-15,https://lov.linkeddata.es/dataset/lov/vocabs/seasto/versions/2016-11-15.n3,LOV_Full
security,http://securitytoolbox.appspot.com/securityMain,Security Ontology, en ,v0.2,2015-03-27,https://lov.linkeddata.es/dataset/lov/vocabs/security/versions/2015-03-27.n3,LOV_Full
sem,http://semanticweb.cs.vu.nl/2009/11/sem/,The SEM Ontology, ,v2009-11-30,2009-11-30,https://lov.linkeddata.es/dataset/lov/vocabs/sem/versions/2009-11-30.n3,LOV_Full
semio,http://www.lingvoj.org/semio.rdf,"Semio, an ontology of signs", en ,v2015-01-11,2015-01-11,https://lov.linkeddata.es/dataset/lov/vocabs/semio/versions/2015-01-11.n3,LOV_Full
semiotics,http://www.ontologydesignpatterns.org/cp/owl/semiotics.owl,"A content ontology pattern that encodes a basic semiotic theory, by reusing the situation pattern.", en it ,v1.1,2007-01-01,https://lov.linkeddata.es/dataset/lov/vocabs/semiotics/versions/2007-01-01.n3,LOV_Full
semsur,http://purl.org/SemSur/,The Semantic Survey Ontology (semsur), en ,v2,2018-04-20,https://lov.linkeddata.es/dataset/lov/vocabs/semsur/versions/2018-04-20.n3,LOV_Full
seo,https://w3id.org/seo,The Scientific Events Ontology, en ,v2019-04-10,2019-04-10,https://lov.linkeddata.es/dataset/lov/vocabs/seo/versions/2019-04-10.n3,LOV_Full
seq,http://www.ontologydesignpatterns.org/cp/owl/sequence.owl,Sequence Pattern, en it ,v1.1,2011-01-30,https://lov.linkeddata.es/dataset/lov/vocabs/seq/versions/2011-01-30.n3,LOV_Full
service,http://purl.org/ontology/service,The Service Ontology, en ,v0.2,2013-11-24,https://lov.linkeddata.es/dataset/lov/vocabs/service/versions/2013-11-24.n3,LOV_Full
sf,http://www.opengis.net/ont/sf,Simplified Features Geometry, en ,v1.0.1,2012-09-11,https://lov.linkeddata.es/dataset/lov/vocabs/sf/versions/2012-09-11.n3,LOV_Full
sh,http://www.w3.org/ns/shacl#,W3C Shapes Constraint Language (SHACL) Vocabulary, en ,v2017-07-20,2017-07-20,https://lov.linkeddata.es/dataset/lov/vocabs/sh/versions/2017-07-20.n3,LOV_Full
shoah,http://dati.cdec.it/lod/shoah/,Shoah Vocabulary Specification, en ,v2014-01-01,2014-01-01,https://lov.linkeddata.es/dataset/lov/vocabs/shoah/versions/2014-01-01.n3,LOV_Full
shw,http://paul.staroch.name/thesis/SmartHomeWeather.owl#,Smart Home Weather, ,v1.0,2014-03-23,https://lov.linkeddata.es/dataset/lov/vocabs/shw/versions/2014-03-23.n3,LOV_Full
sim,http://purl.org/ontology/similarity/,The Similarity Ontology, en ,v0.202,2010-03-10,https://lov.linkeddata.es/dataset/lov/vocabs/sim/versions/2010-03-10.n3,LOV_Full
simu,https://www.w3id.org/simulation/ontology/,Simulation Ontology, en ,v2023-01-10,2023-01-10,https://lov.linkeddata.es/dataset/lov/vocabs/simu/versions/2023-01-10.n3,LOV_Full
sio,http://semanticscience.org/ontology/sio.owl,Semanticscience Integrated Ontology, en ,v1.34.0,2016-09-27,https://lov.linkeddata.es/dataset/lov/vocabs/sio/versions/2016-09-27.n3,LOV_Full
sioc,http://rdfs.org/sioc/ns#,Semantically-Interlinked Online Communities, en ,v1.35,2010-03-25,https://lov.linkeddata.es/dataset/lov/vocabs/sioc/versions/2010-03-25.n3,LOV_Full
situ,http://www.ontologydesignpatterns.org/cp/owl/situation.owl,Situation Pattern, en ,v2015-01-11,2015-01-11,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2015-01-11.n3,LOV_Full
skos,http://www.w3.org/2004/02/skos/core,Simple Knowledge Organization System, en ,W3C-Recommendation,2009-08-18,https://lov.linkeddata.es/dataset/lov/vocabs/skos/versions/2009-08-18.n3,LOV_Full
skosxl,http://www.w3.org/2008/05/skos-xl,SKOS eXtension for Labels, en ,W3C-Recommendation,2009-08-18,https://lov.linkeddata.es/dataset/lov/vocabs/skosxl/versions/2009-08-18.n3,LOV_Full
smg,http://ns.cerise-project.nl/energy/def/cim-smartgrid,CERISE CIM Profile for Smart Grids, ,v2014-05-22,2014-05-22,https://lov.linkeddata.es/dataset/lov/vocabs/smg/versions/2014-05-22.n3,LOV_Full
snarm,http://rdf.myexperiment.org/ontologies/snarm/,Simple Network Access Rights Management Ontology, en ,v1.1,2011-09-02,https://lov.linkeddata.es/dataset/lov/vocabs/snarm/versions/2011-09-02.n3,LOV_Full
solid,http://www.w3.org/ns/solid/terms,Solid terms, en ,v2018-01-24,2018-01-24,https://lov.linkeddata.es/dataset/lov/vocabs/solid/versions/2018-01-24.n3,LOV_Full
sor,http://purl.org/net/soron,SORON: Social Relationships ONtology, ,v0.1,2015-05-12,https://lov.linkeddata.es/dataset/lov/vocabs/sor/versions/2015-05-12.n3,LOV_Full
sosa,http://www.w3.org/ns/sosa/,"Sensor, Observation, Sample, and Actuator (SOSA) Ontology", en ,v2017-04-17,2017-04-17,https://lov.linkeddata.es/dataset/lov/vocabs/sosa/versions/2017-04-17.n3,LOV_Full
sp,http://spinrdf.org/sp,SPIN SPARQL Syntax, ,V.150,2013-09-13,https://lov.linkeddata.es/dataset/lov/vocabs/sp/versions/2013-09-13.n3,LOV_Full
spatial,http://geovocab.org/spatial,NeoGeo Spatial Ontology, ,v2012-02-05,2012-02-05,https://lov.linkeddata.es/dataset/lov/vocabs/spatial/versions/2012-02-05.n3,LOV_Full
spcm,http://spi-fm.uca.es/spdef/models/deployment/spcm/1.0,Software Process Control Model, ,v1.0,2014-01-09,https://lov.linkeddata.es/dataset/lov/vocabs/spcm/versions/2014-01-09.n3,LOV_Full
spfood,http://kmi.open.ac.uk/projects/smartproducts/ontologies/food.owl,SmartProducts Food Domain Model, en ,v2015-01-11,2015-01-11,https://lov.linkeddata.es/dataset/lov/vocabs/spfood/versions/2015-01-11.n3,LOV_Full
spin,http://spinrdf.org/spin,SPIN Inferencing Vocabulary, ,v1.3.2,2014-08-28,https://lov.linkeddata.es/dataset/lov/vocabs/spin/versions/2014-08-28.n3,LOV_Full
sport,http://www.bbc.co.uk/ontologies/sport,BBC Sport Ontology, en ,v3.2,2016-01-01,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2016-01-01.n3,LOV_Full
spt,http://spitfire-project.eu/ontology/ns,SPITFIRE Ontology, en ,v2014-01-14,2014-01-14,https://lov.linkeddata.es/dataset/lov/vocabs/spt/versions/2014-01-14.n3,LOV_Full
spvqa,https://bmake.th-brandenburg.de/spv,Scholarly Papers Vocabulary with Focus on Qualtitative Analysis, de en ,v2017-06-05,2017-06-05,https://lov.linkeddata.es/dataset/lov/vocabs/spvqa/versions/2017-06-05.n3,LOV_Full
sql,http://ns.inria.fr/ast/sql#,SQL Abstract Syntax Trees Vocabulary, en ,v2014-07-31,2014-07-31,https://lov.linkeddata.es/dataset/lov/vocabs/sql/versions/2014-07-31.n3,LOV_Full
w3c-ssn,https://www.w3.org/ns/ssn,Semantic Sensor Network Ontology, ,v2016-12-07,2016-12-07,https://lov.linkeddata.es/dataset/lov/vocabs/w3c-ssn/versions/2016-12-07.n3,LOV_Full
ssno,http://www.w3.org/ns/ssn/,Semantic Sensor Network Ontology, en ,v2017-04-17,2017-04-17,https://lov.linkeddata.es/dataset/lov/vocabs/ssno/versions/2017-04-17.n3,LOV_Full
ssso,http://purl.org/ontology/ssso,Simple Service Status Ontology, en ,v0.3,2014-07-02,https://lov.linkeddata.es/dataset/lov/vocabs/ssso/versions/2014-07-02.n3,LOV_Full
st,http://semweb.mmlab.be/ns/stoptimes#Ontology,The Stop Times ontology, en ,v2015.0913,2015-09-13,https://lov.linkeddata.es/dataset/lov/vocabs/st/versions/2015-09-13.n3,LOV_Full
stac,http://securitytoolbox.appspot.com/stac,Security Toolbox : Attacks and Countermeasures, en ,v2.0,2013-06-02,https://lov.linkeddata.es/dataset/lov/vocabs/stac/versions/2013-06-02.n3,LOV_Full
step,http://purl.org/net/step,Semantic Trajectory Episodes, en ,v0.1,2015-11-03,https://lov.linkeddata.es/dataset/lov/vocabs/step/versions/2015-11-03.n3,LOV_Full
sto,https://w3id.org/i40/sto#,i40 Standards Lanscape Vocabulary, en ,v2.0,2017-01-25,https://lov.linkeddata.es/dataset/lov/vocabs/sto/versions/2017-01-25.n3,LOV_Full
stories,http://purl.org/ontology/stories/,Stories Ontology, en ,V1,2013-05-16,https://lov.linkeddata.es/dataset/lov/vocabs/stories/versions/2013-05-16.n3,LOV_Full
summa,http://purl.org/voc/summa/,SUMMA Vocabulary, en ,v0.1,2015-04-11,https://lov.linkeddata.es/dataset/lov/vocabs/summa/versions/2015-04-11.n3,LOV_Full
sur,https://www.w3id.org/survey-ontology,The Survey Ontology, en ,v1.0,2020-07-23,https://lov.linkeddata.es/dataset/lov/vocabs/sur/versions/2020-07-23.n3,LOV_Full
swc,http://data.semanticweb.org/ns/swc/ontology,Semantic Web Conference Ontology, ,v2009-05-11,2009-05-11,https://lov.linkeddata.es/dataset/lov/vocabs/swc/versions/2009-05-11.n3,LOV_Full
swemls,https://w3id.org/semsys/ns/swemls,Semantic-Web Machine Learning System (SWeMLS) Ontology, en ,v1.0,2021-11-30,https://lov.linkeddata.es/dataset/lov/vocabs/swemls/versions/2021-11-30.n3,LOV_Full
swp,http://www.w3.org/2004/03/trix/swp-1,Graph Authority, ,v2004-03-01,2004-03-01,https://lov.linkeddata.es/dataset/lov/vocabs/swp/versions/2004-03-01.n3,LOV_Full
swpm,http://spi-fm.uca.es/spdef/models/deployment/swpm/1.0,Software Work Product Model, ,v1.0,2013-12-15,https://lov.linkeddata.es/dataset/lov/vocabs/swpm/versions/2013-12-15.n3,LOV_Full
swpo,http://sw-portal.deri.org/ontologies/swportal,Semantic Web Portal Ontology, en ,v2004-10-20,2004-10-20,https://lov.linkeddata.es/dataset/lov/vocabs/swpo/versions/2004-10-20.n3,LOV_Full
swrc,http://swrc.ontoware.org/ontology-07,Semantic Web for Research Communities, de ,v0.71,2007-06-22,https://lov.linkeddata.es/dataset/lov/vocabs/swrc/versions/2007-06-22.n3,LOV_Full
swrl,http://www.w3.org/2003/11/swrl,Semantic Web Rule Language, ,v1.1,2004-05-21,https://lov.linkeddata.es/dataset/lov/vocabs/swrl/versions/2004-05-21.n3,LOV_Full
synsem,http://www.w3.org/ns/lemon/synsem,Lexicon Model for Ontologies - Synsem, af de en es fr it nl pt ro ru sv ,v1.1,2016-01-10,https://lov.linkeddata.es/dataset/lov/vocabs/synsem/versions/2016-01-10.n3,LOV_Full
tac,http://ns.bergnet.org/tac/0.1/triple-access-control,TripleAccessControl Ontology, en ,v1.0,2011-09-15,https://lov.linkeddata.es/dataset/lov/vocabs/tac/versions/2011-09-15.n3,LOV_Full
tag,http://www.holygoat.co.uk/owl/redwood/0.1/tags/,Tag ontology, en ,v2005-12-21,2005-12-21,https://lov.linkeddata.es/dataset/lov/vocabs/tag/versions/2005-12-21.n3,LOV_Full
tao,http://vocab.deri.ie/tao,Trust Assertion Ontology, ,v2013-02-22,2013-02-22,https://lov.linkeddata.es/dataset/lov/vocabs/tao/versions/2013-02-22.n3,LOV_Full
tax,https://w3id.org/EUTaxO,EUTaxO - EUdaphobase Taxonomy Ontology, ,v2.0.0,2022-09-29,https://lov.linkeddata.es/dataset/lov/vocabs/tax/versions/2022-09-29.n3,LOV_Full
taxon,http://purl.org/biodiversity/taxon/,TaxonMap Ontology, en ,v0.18,2013-03-18,https://lov.linkeddata.es/dataset/lov/vocabs/taxon/versions/2013-03-18.n3,LOV_Full
tb,https://w3id.org/timebank,Timebank Ontology, ,v0.2,2020-04-01,https://lov.linkeddata.es/dataset/lov/vocabs/tb/versions/2020-04-01.n3,LOV_Full
td,https://www.w3.org/2019/wot/td,Thing Description Ontology, en ,v0.9.0,2020-06-01,https://lov.linkeddata.es/dataset/lov/vocabs/td/versions/2020-06-01.n3,LOV_Full
tddfa,https://w3id.org/todo/tododfa,TODODFA: Frame-Action Module for Task-Oriented Dialogue management Ontology (TODO), en es ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/tddfa/versions/2020-04-21.n3,LOV_Full
tddial,https://w3id.org/todo/tododial,TODODial: Dialogue Module for Task-Oriented Dialogue management Ontology (TODO), ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/tddial/versions/2020-04-21.n3,LOV_Full
tddm,https://w3id.org/todo/tododm,TODODM: Dialogue Management Module for Task-Oriented Dialogue management Ontology (TODO), en es ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/tddm/versions/2020-04-21.n3,LOV_Full
tddom,https://w3id.org/todo/tododom,TODODom: Domain Module for Task-Oriented Dialogue management Ontology (TODO), en ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/tddom/versions/2020-04-21.n3,LOV_Full
tddt,https://w3id.org/todo/tododt,TODODT: Dialogue Tracing Module for Task-Oriented Dialogue management Ontology (TODO), en es ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/tddt/versions/2020-04-21.n3,LOV_Full
tddw,https://w3id.org/todo/tododw,TODODW: World Module for Task-Oriented Dialogue management Ontology (TODO), ,v2.1,2020-06-20,https://lov.linkeddata.es/dataset/lov/vocabs/tddw/versions/2020-06-20.n3,LOV_Full
te,http://www.w3.org/2006/time-entry,Time Entry, ,v2012-08-31,2012-08-31,https://lov.linkeddata.es/dataset/lov/vocabs/te/versions/2012-08-31.n3,LOV_Full
teach,http://linkedscience.org/teach/ns#,Teaching Core Vocabulary Specification, en ,v0.94,2013-04-25,https://lov.linkeddata.es/dataset/lov/vocabs/teach/versions/2013-04-25.n3,LOV_Full
tempo,http://purl.org/tempo,TempO - Temporal Ontology, en ,v0.1,2022-08-20,https://lov.linkeddata.es/dataset/lov/vocabs/tempo/versions/2022-08-20.n3,LOV_Full
test,http://www.w3.org/2006/03/test-description,Test Metadata, en ,v2005-09-14,2005-09-14,https://lov.linkeddata.es/dataset/lov/vocabs/test/versions/2005-09-14.n3,LOV_Full
theatre,http://purl.org/theatre#,Theatre Ontology, ,v2013-04-18,2013-04-18,https://lov.linkeddata.es/dataset/lov/vocabs/theatre/versions/2013-04-18.n3,LOV_Full
thors,http://resource.geosciml.org/ontology/timescale/thors,The Temporal Ordinal Reference Systems, en ,v2017-04-28,2017-04-28,https://lov.linkeddata.es/dataset/lov/vocabs/thors/versions/2017-04-28.n3,LOV_Full
ti,http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl,The Time Interval Pattern, en it ,v2015-01-11,2015-01-11,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2015-01-11.n3,LOV_Full
time,http://www.w3.org/2006/time,Time Ontology, ar de en es fr it ja kr nl pl pt ru zh ,v2017-04-06,2017-04-06,https://lov.linkeddata.es/dataset/lov/vocabs/time/versions/2017-04-06.n3,LOV_Full
tio,http://purl.org/tio/ns#,The Tickets Ontology, en ,v1.0,2010-11-17,https://lov.linkeddata.es/dataset/lov/vocabs/tio/versions/2010-11-17.n3,LOV_Full
tis,http://www.ontologydesignpatterns.org/cp/owl/timeindexedsituation.owl,Time Indexed Situation, en ,v2015-01-11,2015-01-11,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2015-01-11.n3,LOV_Full
tisc,http://www.observedchange.com/tisc/ns#,Open Time and Space Core Vocabulary, en ,v2014-07-11,2014-07-11,https://lov.linkeddata.es/dataset/lov/vocabs/tisc/versions/2014-07-11.n3,LOV_Full
tl,http://purl.org/NET/c4dm/timeline.owl,The Timeline Ontology, ,v1.0,2007-10-29,https://lov.linkeddata.es/dataset/lov/vocabs/tl/versions/2007-10-29.n3,LOV_Full
tm,http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal,A vocabulary for temporal objects in Geographic Information, ,v2014-08-13,2014-08-13,https://lov.linkeddata.es/dataset/lov/vocabs/tm/versions/2014-08-13.n3,LOV_Full
tmo,http://www.w3.org/2001/sw/hcls/ns/transmed/,Translational Medicine Ontology, en ,v1.02,2012-07-03,https://lov.linkeddata.es/dataset/lov/vocabs/tmo/versions/2012-07-03.n3,LOV_Full
toco,http://purl.org/toco/,Toucan Ontology, en ,v1.1,2019-03-29,https://lov.linkeddata.es/dataset/lov/vocabs/toco/versions/2019-03-29.n3,LOV_Full
todo,https://w3id.org/todo,TODO: Task-Oriented Dialogue management Ontology, ,v2.1,2020-04-21,https://lov.linkeddata.es/dataset/lov/vocabs/todo/versions/2020-04-21.n3,LOV_Full
topo,http://data.ign.fr/def/topo,Ontologie des éléments du territoire et de ses infrastructures de l'IGN, en fr ,v1.0,2014-04-12,https://lov.linkeddata.es/dataset/lov/vocabs/topo/versions/2014-04-12.n3,LOV_Full
tp,http://tour-pedia.org/download/tp.owl,Tourpedia Ontology, ,v1.0,2015-06-08,https://lov.linkeddata.es/dataset/lov/vocabs/tp/versions/2015-06-08.n3,LOV_Full
traffic,http://www.sensormeasurement.appspot.com/ont/transport/traffic,Road Traffic Management, en ,v2014-05-16,2014-05-16,https://lov.linkeddata.es/dataset/lov/vocabs/traffic/versions/2014-05-16.n3,LOV_Full
trait,http://contextus.net/ontology/ontomedia/ext/common/trait#,OntoMedia Trait Representation, en ,v0.2,2005-05-11,https://lov.linkeddata.es/dataset/lov/vocabs/trait/versions/2005-05-11.n3,LOV_Full
transit,http://vocab.org/transit/terms/,TRANSIT, en ,v2011-03-28,2011-03-28,https://lov.linkeddata.es/dataset/lov/vocabs/transit/versions/2011-03-28.n3,LOV_Full
trao,http://linkeddata.finki.ukim.mk/lod/ontology/tao#,Transport Administration Ontology, ,v2015-06-17,2015-06-17,https://lov.linkeddata.es/dataset/lov/vocabs/trao/versions/2015-06-17.n3,LOV_Full
tree,https://w3id.org/tree,TREE, en ,v2022.0906,2022-09-06,https://lov.linkeddata.es/dataset/lov/vocabs/tree/versions/2022-09-06.n3,LOV_Full
tresiot,https://liidr.org/trust-recommendation-in-social-internet-of-things/,Ontology for Trust Recommendation in Social Internet of Things, en ,v1.0.0,2023-05-12,https://lov.linkeddata.es/dataset/lov/vocabs/tresiot/versions/2023-05-12.n3,LOV_Full
